day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2016-04-14 00:00:00 UTC,35808.475591900009,139073.04643283001,467919.74378967012,857296.86484000972,65146.962992879991,
2016-04-07 00:00:00 UTC,39017.31678953,148078.35516093983,596842.17777645041,1496904.0904209,64973.78739251,
2016-03-31 00:00:00 UTC,40404.54900790003,146053.94701402992,514125.7803167504,366170.73861599003,45731.39901698,
2016-03-24 00:00:00 UTC,32890.623918140074,117755.58926330005,402907.15965809993,323268.13795308,69822.84174555,19725.16939074
2016-03-17 00:00:00 UTC,32864.947251780031,112937.25965426001,346694.77930105967,430828.66823669989,88999.20630392,
2016-03-10 00:00:00 UTC,32274.895657920024,110254.12171489005,283080.11061627988,177508.28433919,66214.87728438,
2016-03-03 00:00:00 UTC,35071.111407319971,217988.88106911012,277143.64274131006,278812.6009772101,50269.31867545,
2016-02-25 00:00:00 UTC,47299.66236837006,181410.56322122997,378160.75389869005,594564.34016679006,189111.62581424002,
2016-02-18 00:00:00 UTC,48678.567203759987,179440.98612819979,336409.55676753994,376085.63508685003,79946.62377476,
2016-02-11 00:00:00 UTC,45937.72022750006,165120.86340387992,490080.87540821,367862.11161584005,55028.106083939994,
2016-02-04 00:00:00 UTC,40233.154679730018,171784.0173534902,519926.1202858602,269223.01741186006,31973.208574980003,
2016-01-28 00:00:00 UTC,40456.893592470107,150081.99712979991,407369.14582106005,145035.96609876998,49267.300967510004,
2016-01-21 00:00:00 UTC,70158.294266099867,141925.64238002995,312177.19089201,250248.54915431,44619.90734906,
2016-01-14 00:00:00 UTC,58207.79145175001,124075.20303518003,302728.00698588992,210580.51277278,43348.44271093,
2016-01-07 00:00:00 UTC,50921.894467059923,160834.1430516598,340208.22134259006,524086.15370872,99148.659113889982,
2015-12-31 00:00:00 UTC,40874.052981160072,120596.74911971997,393464.94934979989,191291.75126640007,36873.85069608,
2015-12-24 00:00:00 UTC,43656.78993525009,165212.81515901003,854470.1965235197,1508192.6193367199,161467.52572438002,
2015-12-17 00:00:00 UTC,51457.551444349941,233560.72814837992,367349.61007819988,124260.95032666,65023.92151197,
2015-12-10 00:00:00 UTC,50229.781297810063,228888.14122745991,437886.41766105045,143548.98829938003,57177.94652995,
2015-12-03 00:00:00 UTC,44633.555343810134,197372.79154257,413120.43081086007,223330.89609291003,45170.6968149,
2015-11-26 00:00:00 UTC,37274.936233450091,154805.56019575996,278662.13843706,105293.8883089,21490.00838379,
2015-11-19 00:00:00 UTC,35291.284241450063,138072.33007325,259504.53399074002,102391.38519945001,42601.069398870008,
2015-11-12 00:00:00 UTC,38590.120162559964,142022.67467686994,334162.13215542992,195637.04964187,31372.6170582,
2015-11-05 00:00:00 UTC,34916.687431289996,153159.28003626995,294382.53687447007,175537.99333263,67092.2842594,74799.953000000009
2015-10-29 00:00:00 UTC,38230.076288700009,183324.34882070008,416406.50518501,265476.72180882003,49582.10380775,
2015-10-22 00:00:00 UTC,31555.919371530028,145598.47270346995,447549.25892570009,113548.99547237,36856.41400556,
2015-10-15 00:00:00 UTC,33867.661197450012,176202.39818133996,410739.15212001023,85507.1929383,30299.36420152,
2015-10-08 00:00:00 UTC,30949.801611840026,188664.30187415998,299205.42769682,131175.89879963,36297.59401563,
2015-10-01 00:00:00 UTC,40609.304715709979,187147.79099525016,350796.79967820004,260807.44841734998,134117.88990124,
2015-09-24 00:00:00 UTC,40131.456441240072,235081.12754524991,337199.34668881982,305136.25826832006,94747.75810111,
2015-09-17 00:00:00 UTC,34826.130278319979,192215.22721353022,380700.12378726015,214949.08163608998,64168.269877080005,
2015-09-10 00:00:00 UTC,39328.007107049983,150036.18063402004,262031.55387423994,193137.57209951,122059.62037542,
2015-09-03 00:00:00 UTC,30492.588091329966,164163.58903195994,254393.18158293993,175717.55938799,106574.50458619,
2015-08-27 00:00:00 UTC,33349.813232910012,142433.55033788,251519.04645290005,189233.05288853,69430.06871312,
2015-08-20 00:00:00 UTC,32203.262107520026,128404.18598956005,282883.58829995012,177543.78606995,111823.87812426001,
2015-08-13 00:00:00 UTC,29274.481176219979,116454.80023664999,217196.98056336996,261131.49631447994,89908.39061656,
2015-08-06 00:00:00 UTC,27433.203104529985,118046.81871489002,357948.56829767011,176538.73418871002,51831.690034529995,
2015-07-30 00:00:00 UTC,27439.450850199955,111300.64594521011,397706.35606341012,147235.04214776002,54514.66506458,
2015-07-23 00:00:00 UTC,26787.658243530062,120290.59592772994,255114.4306015599,143838.12539648003,26090.77307354,
2015-07-16 00:00:00 UTC,26345.825986490032,109665.73053533997,259944.05341426996,118855.42127631001,41544.68561706,
2015-07-09 00:00:00 UTC,26254.327639590017,101248.52556800006,237556.40776967996,167542.22890368,120893.54263904,
2015-07-02 00:00:00 UTC,27759.783935559943,97857.89281809004,238892.92020551997,138356.23726974,38331.09408845,
2015-06-25 00:00:00 UTC,32010.333148619993,88817.034965380022,234694.10513601004,122586.69685457001,29002.944224469997,
2015-06-18 00:00:00 UTC,32476.067905709984,82004.278221409942,214729.99676317006,656061.28553449,30764.209527029998,
2015-06-11 00:00:00 UTC,30896.60169447009,106121.82884809002,295092.63508783013,1174094.5190501702,42881.790554359992,
