date,btc,eth,bch,ltc,xmr,dash,zec
2015/09/07,0.057,0.00208,,0.0327,0.0221,0.0239,
2015/09/08,0.0498,0.00231,,0.0428,0.0235,0.0333,
2015/09/09,0.0517,0.00216,,0.0403,0.0303,0.0304,
2015/09/10,0.0531,0.00177,,0.0347,0.0272,0.023,
2015/09/11,0.0508,0.00145,,0.0384,0.0369,0.019,
2015/09/12,0.0503,0.00208,,0.0408,0.0248,0.0224,
2015/09/13,0.0404,0.00155,,0.0203,0.0206,0.0243,
2015/09/14,0.0432,0.00161,,0.0325,0.0214,0.0202,
2015/09/15,0.0408,0.00143,,0.0473,0.0292,0.021,
2015/09/16,0.0357,0.00238,,0.0354,0.0386,0.0154,
2015/09/17,0.0241,0.0014,,0.0379,0.025,0.0229,
2015/09/18,0.0367,0.00176,,0.0385,0.0285,0.0204,
2015/09/19,0.0439,0.0013,,0.0452,0.0261,0.0286,
2015/09/20,0.045,0.00153,,0.0242,0.0296,0.0283,
2015/09/21,0.0499,0.00149,,0.0373,0.0224,0.0212,
2015/09/22,0.0466,0.0015,,0.0345,0.0227,0.0204,
2015/09/23,0.0448,0.00129,,0.0226,0.0226,0.0213,
2015/09/24,0.045,0.00143,,0.0248,0.0257,0.0184,
2015/09/25,0.0499,0.0013,,0.0294,0.024,0.0209,
2015/09/26,0.0507,0.00115,,0.0241,0.0254,0.0204,
2015/09/27,0.0473,0.00109,,0.0187,0.0203,0.0201,
2015/09/28,0.045,0.000992,,0.0215,0.027,0.0275,
2015/09/29,0.0464,0.000955,,0.0306,0.0226,0.0197,
2015/09/30,0.0454,0.000959,,0.0226,0.0217,0.0268,
2015/10/01,0.0509,0.000951,,0.0316,0.0243,0.0239,
2015/10/02,0.0441,0.00109,,0.0281,0.019,0.0254,
2015/10/03,0.0433,0.00111,,0.0384,0.0186,0.0254,
2015/10/04,0.0447,0.000961,,0.0233,0.0242,0.0273,
2015/10/05,0.0445,0.00121,,0.0328,0.0218,0.0301,
2015/10/06,0.0435,0.000962,,0.0335,0.0208,0.0226,
2015/10/07,0.0454,0.00108,,0.0364,0.0253,0.0252,
2015/10/08,0.0467,0.00104,,0.0271,0.0222,0.0233,
2015/10/09,0.0491,0.0011,,0.0206,0.0329,0.027,
2015/10/10,0.0478,0.00111,,0.0201,0.0196,0.0205,
2015/10/11,0.0456,0.000938,,0.0178,0.0287,0.027,
2015/10/12,0.0468,0.00103,,0.0134,0.0218,0.0256,
2015/10/13,0.0458,0.00111,,0.0101,0.0186,0.0239,
2015/10/14,0.0481,0.000985,,0.00831,0.03,0.019,
2015/10/15,0.0471,0.00156,,0.00945,0.0244,0.0239,
2015/10/16,0.0515,0.00171,,0.0117,0.0202,0.021,
2015/10/17,0.0535,0.00101,,0.0087,0.0203,0.02,
2015/10/18,0.051,0.00108,,0.00896,0.0207,0.0217,
2015/10/19,0.0519,0.000887,,0.0136,0.0219,0.0266,
2015/10/20,0.0578,0.000957,,0.0131,0.0208,0.0208,
2015/10/21,0.0507,0.000729,,0.00889,0.0223,0.0226,
2015/10/22,0.0543,0.00101,,0.011,0.0284,0.022,
2015/10/23,0.0555,0.00109,,0.00958,0.0256,0.0222,
2015/10/24,0.0537,0.00092,,0.0101,0.0207,0.019,
2015/10/25,0.0547,0.000969,,0.00881,0.0305,0.0203,
2015/10/26,0.0652,0.00116,,0.00946,0.0191,0.0158,
2015/10/27,0.0552,0.00227,,0.00804,0.0314,0.0189,
2015/10/28,0.0567,0.0013,,0.0146,0.0202,0.0186,
2015/10/29,0.0653,0.00171,,0.0164,0.0296,0.0247,
2015/10/30,0.0625,0.00193,,0.0209,0.0226,0.0216,
2015/10/31,0.0592,0.00197,,0.00762,0.0398,0.0208,
2015/11/01,0.0568,0.00223,,0.0157,0.0173,0.0197,
2015/11/02,0.065,0.00168,,0.0202,0.0231,0.0214,
2015/11/03,0.0708,0.00165,,0.025,0.0235,0.0222,
2015/11/04,0.0989,0.00125,,0.0391,0.0449,0.0265,
2015/11/05,0.075,0.00132,,0.0341,0.0268,0.0205,
2015/11/06,0.0721,0.00182,,0.0165,0.0259,0.0227,
2015/11/07,0.0654,0.00266,,0.0135,0.0206,0.0264,
2015/11/08,0.0677,0.00227,,0.0164,0.023,0.0233,
2015/11/09,0.0695,0.00151,,0.014,0.0261,0.0256,
2015/11/10,0.066,0.00185,,0.0269,0.0317,0.0225,
2015/11/11,0.0556,0.00191,,0.0217,0.023,0.0207,
2015/11/12,0.0535,0.00231,,0.0186,0.0195,0.0203,
2015/11/13,0.0553,0.00163,,0.0378,0.0276,0.0174,
2015/11/14,0.0543,0.00229,,0.0308,0.0177,0.0178,
2015/11/15,0.0527,0.00145,,0.018,0.0239,0.0175,
2015/11/16,0.0566,0.00126,,0.0275,0.021,0.0184,
2015/11/17,0.0562,0.00128,,0.0275,0.0253,0.0164,
2015/11/18,0.0553,0.00137,,0.0347,0.0223,0.0152,
2015/11/19,0.0552,0.00175,,0.0245,0.0215,0.0197,
2015/11/20,0.0529,0.00175,,0.0234,0.0209,0.0178,
2015/11/21,0.0513,0.00156,,0.0229,0.0184,0.021,
2015/11/22,0.0583,0.00154,,0.0176,0.0206,0.0149,
2015/11/23,0.0571,0.00154,,0.0287,0.0203,0.0196,
2015/11/24,0.0529,0.0017,,0.0307,0.0184,0.019,
2015/11/25,0.0563,0.00154,,0.026,0.0183,0.0157,
2015/11/26,0.0582,0.00111,,0.0133,0.0217,0.0199,
2015/11/27,0.0593,0.00124,,0.0161,0.0221,0.018,
2015/11/28,0.0568,0.00192,,0.0101,0.0202,0.016,
2015/11/29,0.0616,0.00118,,0.0147,0.0235,0.0172,
2015/11/30,0.0707,0.00202,,0.02,0.026,0.0145,
2015/12/01,0.0645,0.00168,,0.0268,0.0223,0.0163,
2015/12/02,0.063,0.00149,,0.035,0.021,0.0213,
2015/12/03,0.0653,0.00124,,0.0424,0.0218,0.0246,
2015/12/04,0.0595,0.00147,,0.0336,0.0208,0.0159,
2015/12/05,0.0626,0.00163,,0.0342,0.0196,0.019,
2015/12/06,0.0666,0.00161,,0.0395,0.0313,0.0194,
2015/12/07,0.0675,0.00109,,0.0142,0.0213,0.0179,
2015/12/08,0.0665,0.00109,,0.0277,0.0242,0.0193,
2015/12/09,0.0708,0.00115,,0.0291,0.0254,0.0233,
2015/12/10,0.0704,0.00124,,0.0281,0.0242,0.0212,
2015/12/11,0.089,0.00178,,0.0252,0.0336,0.0239,
2015/12/12,0.0783,0.00272,,0.0521,0.0302,0.0256,
2015/12/13,0.0764,0.00245,,0.0382,0.0295,0.0239,
2015/12/14,0.0774,0.00475,,0.0435,0.0296,0.0351,
2015/12/15,0.0816,0.00549,,0.0544,0.0337,0.0324,
2015/12/16,0.0775,0.0043,,0.0649,0.0344,0.0267,
2015/12/17,0.0793,0.00326,,0.0593,0.0277,0.0305,
2015/12/18,0.0812,0.00332,,0.0845,0.0283,0.0266,
2015/12/19,0.0763,0.00279,,0.0602,0.031,0.0225,
2015/12/20,0.0785,0.00321,,0.0663,0.0346,0.0258,
2015/12/21,0.0784,0.00294,,0.156,0.031,0.0237,
2015/12/22,0.0772,0.00254,,0.0912,0.0303,0.0258,
2015/12/23,0.0794,0.00315,,0.141,0.0285,0.0218,
2015/12/24,0.0785,0.00295,,0.136,0.0268,0.029,
2015/12/25,0.0746,0.00244,,0.0936,0.0318,0.0345,
2015/12/26,0.075,0.00252,,0.0942,0.0379,0.0297,
2015/12/27,0.0706,0.00336,,0.0994,0.0203,0.0238,
2015/12/28,0.0764,0.00252,,0.0669,0.0308,0.0229,
2015/12/29,0.0722,0.0025,,0.0845,0.0273,0.0283,
2015/12/30,0.0749,0.00314,,0.119,0.0297,0.0339,
2015/12/31,0.0699,0.00232,,0.0829,0.0273,0.0309,
2016/01/01,0.0691,0.00182,,0.101,0.0269,0.0287,
2016/01/02,0.0913,0.00204,,0.0876,0.0333,0.0307,
2016/01/03,0.0726,0.00206,,0.0766,0.0285,0.0214,
2016/01/04,0.0733,0.00219,,0.104,0.0463,0.0173,
2016/01/05,0.0766,0.00358,,0.0655,0.0319,0.0235,
2016/01/06,0.076,0.0038,,0.083,0.0344,0.0241,
2016/01/07,0.0872,0.00295,,0.132,0.0286,0.0242,
2016/01/08,0.0816,0.00236,,0.135,0.0361,0.0192,
2016/01/09,0.0756,0.00354,,0.184,0.0286,0.0211,
2016/01/10,0.0771,0.00276,,0.167,0.0303,0.0749,
2016/01/11,0.084,0.00247,,0.101,0.0314,0.0283,
2016/01/12,0.0794,0.00277,,0.0924,0.0286,0.0254,
2016/01/13,0.0781,0.00386,,0.0842,0.0322,0.0182,
2016/01/14,0.0748,0.00287,,0.086,0.032,0.0265,
2016/01/15,0.0787,0.00291,,0.0733,0.0339,0.0272,
2016/01/16,0.0675,0.00264,,0.048,0.0311,0.0301,
2016/01/17,0.0685,0.00216,,0.037,0.0364,0.0324,
2016/01/18,0.0707,0.0034,,0.0478,0.0534,0.0466,
2016/01/19,0.0815,0.00364,,0.0678,0.0509,0.0367,
2016/01/20,0.0874,0.00263,,0.0508,0.0452,0.0376,
2016/01/21,0.0937,0.00289,,0.063,0.0454,0.0419,
2016/01/22,0.0833,0.00342,,0.0747,0.0338,0.05,
2016/01/23,0.0789,0.00275,,0.0712,0.0432,0.0392,
2016/01/24,0.0791,0.00397,,0.0673,0.0464,0.036,
2016/01/25,0.0821,0.0054,,0.0647,0.0413,0.0349,
2016/01/26,0.0802,0.00593,,0.0816,0.0394,0.0385,
2016/01/27,0.0844,0.00728,,0.0789,0.043,0.0177,
2016/01/28,0.081,0.00614,,0.0635,0.0438,0.024,
2016/01/29,0.0788,0.00572,,0.0598,0.0342,0.0357,
2016/01/30,0.0758,0.00609,,0.0546,0.0301,0.0314,
2016/01/31,0.0742,0.00571,,0.0488,0.0324,0.0356,
2016/02/01,0.094,0.00509,,0.0491,0.0291,0.0428,
2016/02/02,0.0909,0.00461,,0.07,0.0403,0.0321,
2016/02/03,0.0871,0.00472,,0.0669,0.0303,0.0281,
2016/02/04,0.072,0.00577,,0.0589,0.0298,0.0355,
2016/02/05,0.0741,0.00645,,0.059,0.0317,0.0386,
2016/02/06,0.0677,0.0192,,0.0673,0.0307,0.0385,
2016/02/07,0.0693,0.01,,0.0629,0.0227,0.0397,
2016/02/08,0.0707,0.00798,,0.0558,0.0336,0.0329,
2016/02/09,0.0677,0.0113,,0.056,0.0319,0.0355,
2016/02/10,0.0728,0.015,,0.0752,0.0303,0.0319,
2016/02/11,0.0764,0.0107,,0.0661,0.0383,0.0361,
2016/02/12,0.0739,0.0108,,0.0587,0.0308,0.0297,
2016/02/13,0.0738,0.00933,,0.0585,0.0725,0.0307,
2016/02/14,0.0756,0.00818,,0.057,0.0527,0.0305,
2016/02/15,0.0774,0.00979,,0.0548,0.0438,0.0386,
2016/02/16,0.0792,0.00923,,0.0508,0.073,0.0404,
2016/02/17,0.0801,0.00841,,0.0347,0.0564,0.0302,
2016/02/18,0.0857,0.00696,,0.0568,0.0509,0.0333,
2016/02/19,0.0889,0.00905,,0.0312,0.0511,0.0366,
2016/02/20,0.0825,0.00712,,0.045,0.052,0.0314,
2016/02/21,0.0856,0.00728,,0.0383,0.0401,0.0336,
2016/02/22,0.0843,0.0092,,0.0228,0.0486,0.0414,
2016/02/23,0.0845,0.0289,,0.0393,0.0452,0.0421,
2016/02/24,0.0862,0.0155,,0.0249,0.054,0.0388,
2016/02/25,0.0899,0.0102,,0.0345,0.054,0.0448,
2016/02/26,0.0883,0.0145,,0.0375,0.055,0.118,
2016/02/27,0.0887,0.0093,,0.0507,0.0626,0.049,
2016/02/28,0.0818,0.00993,,0.0404,0.0536,0.0364,
2016/02/29,0.091,0.0104,,0.0382,0.0507,0.0323,
2016/03/01,0.0943,0.0105,,0.0459,0.0584,0.0407,
2016/03/02,0.147,0.0132,,0.0202,0.0498,0.043,
2016/03/03,0.107,0.0132,,0.0349,0.0716,0.0409,
2016/03/04,0.104,0.0129,,0.0423,0.106,0.0541,
2016/03/05,0.107,0.0139,,0.0371,0.0977,0.0553,
2016/03/06,0.0979,0.0151,,0.0387,0.0843,0.049,
2016/03/07,0.0979,0.0135,,0.0381,0.0925,0.0496,
2016/03/08,0.0926,0.0133,,0.0333,0.0887,0.0394,
2016/03/09,0.118,0.0112,,0.0438,0.0797,0.0388,
2016/03/10,0.0901,0.00954,,0.0407,0.0786,0.0463,
2016/03/11,0.088,0.00924,,0.0293,0.0716,0.0455,
2016/03/12,0.0847,0.0112,,0.036,0.074,0.0453,
2016/03/13,0.0987,0.0131,,0.0304,0.0929,0.0503,
2016/03/14,0.0889,0.0131,,0.0299,0.0594,0.046,
2016/03/15,0.0882,0.0104,,0.0371,0.0849,0.0475,
2016/03/16,0.0941,0.0114,,0.037,0.0627,0.0575,
2016/03/17,0.0931,0.011,,0.0218,0.0683,0.0539,
2016/03/18,0.0861,0.0088,,0.0229,0.0996,0.0516,
2016/03/19,0.0789,0.0135,,0.0239,0.0951,0.0424,
2016/03/20,0.0778,0.0113,,0.0244,0.117,0.0485,
2016/03/21,0.0848,0.011,,0.0168,0.104,0.058,
2016/03/22,0.0863,0.00922,,0.0176,0.12,0.0445,
2016/03/23,0.0857,0.0122,,0.0227,0.139,0.063,
2016/03/24,0.0843,0.0128,,0.0102,0.229,0.0735,
2016/03/25,0.0789,0.0118,,0.0174,0.247,0.0629,
2016/03/26,0.0939,0.0104,,0.0137,0.259,0.0596,
2016/03/27,0.0832,0.00685,,0.0174,0.233,0.0633,
2016/03/28,0.0998,0.00878,,0.0151,0.171,0.0641,
2016/03/29,0.122,0.00815,,0.0139,0.172,0.0625,
2016/03/30,0.094,0.012,,0.0113,0.128,0.054,
2016/03/31,0.092,0.00912,,0.0114,0.175,0.0519,
2016/04/01,0.104,0.00844,,0.0113,0.108,0.0573,
2016/04/02,0.113,0.00705,,0.0122,0.364,0.0788,
2016/04/03,0.102,0.00697,,0.0133,0.166,0.0658,
2016/04/04,0.0904,0.00803,,0.0162,0.132,0.0629,
2016/04/05,0.0934,0.00783,,0.0133,0.112,0.0648,
2016/04/06,0.112,0.00716,,0.0149,0.129,0.0643,
2016/04/07,0.0861,0.00697,,0.012,0.121,0.0557,
2016/04/08,0.0855,0.00731,,0.0137,0.148,0.0478,
2016/04/09,0.0776,0.00602,,0.0118,0.111,0.053,
2016/04/10,0.0746,0.0052,,0.0128,0.087,0.0356,
2016/04/11,0.0916,0.00522,,0.011,0.114,0.036,
2016/04/12,0.0896,0.0052,,0.015,0.0813,0.0315,
2016/04/13,0.0868,0.00712,,0.0167,0.0715,0.034,
2016/04/14,0.0834,0.00764,,0.0147,0.176,0.0366,
2016/04/15,0.0899,0.00556,,0.0139,0.136,0.0258,
2016/04/16,0.0806,0.00468,,0.0132,0.0982,0.0267,
2016/04/17,0.0763,0.00695,,0.0125,0.16,0.0288,
2016/04/18,0.0918,0.00543,,0.0116,0.0936,0.0288,
2016/04/19,0.0824,0.00529,,0.0118,0.109,0.0347,
2016/04/20,0.0871,0.00621,,0.0205,0.0877,0.0506,
2016/04/21,0.0893,0.00691,,0.0176,0.103,0.0451,
2016/04/22,0.0902,0.00519,,0.0137,0.0918,0.0418,
2016/04/23,0.0799,0.0049,,0.0129,0.0946,0.0378,
2016/04/24,0.0823,0.0054,,0.012,0.0807,0.0758,
2016/04/25,0.0911,0.00525,,0.0133,0.0837,0.0806,
2016/04/26,0.624,0.00486,,0.0168,0.0837,0.0758,
2016/04/27,0.0884,0.00459,,0.0141,0.0854,0.0839,
2016/04/28,0.089,0.00489,,0.0175,0.0713,0.0684,
2016/04/29,0.0857,0.00468,,0.0132,0.0863,0.0777,
2016/04/30,0.0857,0.0058,,0.0131,0.0831,0.0959,
2016/05/01,0.0812,0.00808,,0.0129,0.0813,0.0917,
2016/05/02,0.0901,0.00629,,0.0115,0.0699,0.129,
2016/05/03,0.0851,0.00683,,0.0173,0.0784,0.108,
2016/05/04,0.0903,0.00695,,0.0107,0.0845,0.12,
2016/05/05,0.0862,0.00768,,0.0111,0.0803,0.131,
2016/05/06,0.0862,0.00825,,0.0123,0.0862,0.107,
2016/05/07,0.0853,0.0063,,0.0131,0.0721,0.0711,
2016/05/08,0.0842,0.0067,,0.0112,0.0694,0.0738,
2016/05/09,0.0819,0.00644,,0.0154,0.0677,0.103,
2016/05/10,0.0891,0.00635,,0.0173,0.066,0.0766,
2016/05/11,0.0886,0.0075,,0.0176,0.0846,0.105,
2016/05/12,0.0924,0.00884,,0.0107,0.0987,0.114,
2016/05/13,0.0932,0.00956,,0.0105,0.108,0.109,
2016/05/14,0.103,0.0079,,0.0136,0.0979,0.116,
2016/05/15,0.104,0.00737,,0.0109,0.073,0.0856,
2016/05/16,0.115,0.00774,,0.0118,0.126,0.0828,
2016/05/17,0.111,0.00828,,0.012,0.0808,0.0882,
2016/05/18,0.113,0.00989,,0.012,0.0831,0.114,
2016/05/19,0.113,0.0104,,0.0146,0.0726,0.123,
2016/05/20,0.109,0.0121,,0.0126,0.0938,0.125,
2016/05/21,0.131,0.0112,,0.0125,0.0979,0.0926,
2016/05/22,0.104,0.0104,,0.0135,0.0836,0.103,
2016/05/23,0.109,0.00951,,0.0125,0.0833,0.123,
2016/05/24,0.108,0.00866,,0.013,0.112,0.134,
2016/05/25,0.108,0.00874,,0.0259,0.138,0.101,
2016/05/26,0.114,0.00864,,0.0107,0.0727,0.131,
2016/05/27,0.156,0.00877,,0.0119,0.121,0.123,
2016/05/28,0.135,0.0131,,0.0131,0.072,0.102,
2016/05/29,0.14,0.0102,,0.0145,0.146,0.124,
2016/05/30,0.146,0.00923,,0.0137,0.103,0.106,
2016/05/31,0.13,0.00931,,0.0119,0.0995,0.0925,
2016/06/01,0.128,0.0103,,0.0121,0.112,0.0881,
2016/06/02,0.135,0.00901,,0.0133,0.0799,0.0796,
2016/06/03,0.129,0.00864,,0.0133,0.0733,0.0918,
2016/06/04,0.135,0.00877,,0.0188,0.1,0.0824,
2016/06/05,0.134,0.00863,,0.0224,0.0759,0.0842,
2016/06/06,0.137,0.00919,,0.0265,0.106,0.0827,
2016/06/07,0.132,0.0205,,0.0264,0.0859,0.0947,
2016/06/08,0.126,0.0102,,0.0233,0.086,0.0894,
2016/06/09,0.129,0.0104,,0.0276,0.107,0.0884,
2016/06/10,0.133,0.0101,,0.0253,0.0972,0.106,
2016/06/11,0.126,0.0102,,0.0328,0.0786,0.101,
2016/06/12,0.159,0.0101,,0.0325,0.122,0.0907,
2016/06/13,0.175,0.0133,,0.0356,0.121,0.0837,
2016/06/14,0.192,0.0139,,0.0266,0.12,0.1,
2016/06/15,0.22,0.0129,,0.0243,0.172,0.1,
2016/06/16,0.226,0.0183,,0.0217,0.169,0.0674,
2016/06/17,0.232,0.0597,,0.0209,0.174,0.0927,
2016/06/18,0.225,0.0553,,0.0271,0.209,0.101,
2016/06/19,0.218,0.0129,,0.0279,0.162,0.0819,
2016/06/20,0.23,0.0129,,0.0246,0.173,0.0888,
2016/06/21,0.21,0.0209,,0.0232,0.147,0.0843,
2016/06/22,0.218,0.015,,0.0191,0.141,0.0854,
2016/06/23,0.184,0.00992,,0.0125,0.122,0.0791,
2016/06/24,0.204,0.012,,0.0163,0.146,0.0933,
2016/06/25,0.197,0.0109,,0.0187,0.127,0.0847,
2016/06/26,0.192,0.00919,,0.0215,0.12,0.0594,
2016/06/27,0.182,0.00966,,0.0185,0.111,0.0774,
2016/06/28,0.178,0.00975,,0.0203,0.135,0.0746,
2016/06/29,0.175,0.0138,,0.0154,0.15,0.0752,
2016/06/30,0.176,0.0171,,0.0164,0.123,0.0886,
2016/07/01,0.189,0.0138,,0.0208,0.138,0.079,
2016/07/02,0.182,0.00744,,0.0195,0.126,0.0923,
2016/07/03,0.173,0.00916,,0.0223,0.139,0.0774,
2016/07/04,0.173,0.00773,,0.0286,0.172,0.0713,
2016/07/05,0.174,0.00803,,0.022,0.134,0.0619,
2016/07/06,0.174,0.00828,,0.0288,0.167,0.0713,
2016/07/07,0.168,0.00661,,0.0289,0.189,0.0618,
2016/07/08,0.175,0.00965,,0.021,0.204,0.0591,
2016/07/09,0.166,0.0133,,0.0187,0.159,0.057,
2016/07/10,0.153,0.00762,,0.0348,0.173,0.058,
2016/07/11,0.17,0.00781,,0.0289,0.14,0.0606,
2016/07/12,0.153,0.00841,,0.018,0.167,0.0614,
2016/07/13,0.162,0.00722,,0.0276,0.151,0.0567,
2016/07/14,0.173,0.00837,,0.0223,0.167,0.0661,
2016/07/15,0.169,0.00843,,0.0286,0.192,0.054,
2016/07/16,0.184,0.00737,,0.0151,0.128,0.0489,
2016/07/17,0.187,0.00653,,0.0165,0.162,0.0582,
2016/07/18,0.179,0.00741,,0.019,0.196,0.0605,
2016/07/19,0.186,0.00745,,0.0247,0.148,0.0797,
2016/07/20,0.189,0.018,,0.0228,0.134,0.0765,
2016/07/21,0.184,0.00944,,0.0184,0.147,0.0753,
2016/07/22,0.194,0.0104,,0.0221,0.171,0.0956,
2016/07/23,0.201,0.0106,,0.0179,0.158,0.0861,
2016/07/24,0.182,0.00858,,0.0148,0.161,0.08,
2016/07/25,0.191,0.00957,,0.0147,0.164,0.0829,
2016/07/26,0.194,0.00942,,0.0147,0.138,0.0713,
2016/07/27,0.208,0.00911,,0.0167,0.139,0.0692,
2016/07/28,0.2,0.0168,,0.017,0.162,0.0796,
2016/07/29,0.205,0.0123,,0.0196,0.145,0.0804,
2016/07/30,0.216,0.00903,,0.017,0.161,0.0689,
2016/07/31,0.24,0.00757,,0.0232,0.155,0.0661,
2016/08/01,0.202,0.00766,,0.0176,0.152,0.0668,
2016/08/02,0.193,0.00706,,0.0159,0.132,0.0612,
2016/08/03,0.173,0.0064,,0.0122,0.131,0.0636,
2016/08/04,0.172,0.00742,,0.0118,0.146,0.0606,
2016/08/05,0.187,0.00744,,0.0131,0.158,0.0641,
2016/08/06,0.176,0.00672,,0.0134,0.152,0.0699,
2016/08/07,0.205,0.00703,,0.0152,0.25,0.0655,
2016/08/08,0.217,0.0137,,0.0206,0.17,0.0635,
2016/08/09,0.188,0.0078,,0.0349,0.201,0.0655,
2016/08/10,0.182,0.00879,,0.0226,0.178,0.079,
2016/08/11,0.186,0.00789,,0.0235,0.153,0.0811,
2016/08/12,0.178,0.00803,,0.0215,0.169,0.0562,
2016/08/13,0.172,0.00712,,0.0257,0.178,0.0586,
2016/08/14,0.178,0.00683,,0.0368,0.129,0.0872,
2016/08/15,0.192,0.00717,,0.0193,0.188,0.0734,
2016/08/16,0.187,0.00709,,0.0181,0.225,0.0846,
2016/08/17,0.178,0.00702,,0.0168,0.18,0.0977,
2016/08/18,0.183,0.0082,,0.0153,0.211,0.0963,
2016/08/19,0.189,0.00746,,0.0165,0.153,0.0958,
2016/08/20,0.17,0.00714,,0.0203,0.192,0.0764,
2016/08/21,0.159,0.00756,,0.0212,0.238,0.0674,
2016/08/22,0.168,0.00757,,0.0245,0.242,0.0899,
2016/08/23,0.165,0.0165,,0.0148,0.365,0.101,
2016/08/24,0.16,0.00708,,0.0211,0.383,0.139,
2016/08/25,0.159,0.00728,,0.0255,0.322,0.0924,
2016/08/26,0.159,0.00755,,0.0182,0.297,0.073,
2016/08/27,0.167,0.00669,,0.0193,0.315,0.0838,
2016/08/28,0.161,0.00667,,0.0159,0.461,0.0845,
2016/08/29,0.164,0.00708,,0.0158,0.616,0.093,
2016/08/30,0.155,0.00763,,0.0173,0.513,0.121,
2016/08/31,0.159,0.00742,,0.0318,0.469,0.134,
2016/09/01,0.153,0.00813,,0.026,0.439,0.127,
2016/09/02,0.146,0.00984,,0.0257,0.42,0.124,
2016/09/03,0.164,0.00722,,0.0237,0.742,0.102,
2016/09/04,0.154,0.012,,0.0313,0.602,0.0893,
2016/09/05,0.168,0.00785,,0.0239,0.686,0.117,
2016/09/06,0.159,0.00787,,0.0198,0.625,0.101,
2016/09/07,0.155,0.00814,,0.0176,0.644,0.111,
2016/09/08,0.163,0.00843,,0.0204,0.591,0.119,
2016/09/09,0.179,0.00896,,0.0201,0.635,0.136,
2016/09/10,0.165,0.00746,,0.0311,0.594,0.116,
2016/09/11,0.163,0.00782,,0.0323,0.619,0.114,
2016/09/12,0.163,0.00914,,0.0194,0.508,0.158,
2016/09/13,0.173,0.00856,,0.0187,0.527,0.119,
2016/09/14,0.164,0.00804,,0.0156,0.574,0.13,
2016/09/15,0.156,0.00827,,0.0211,0.568,0.134,
2016/09/16,0.185,0.00996,,0.013,0.521,0.117,
2016/09/17,0.163,0.00949,,0.0261,0.832,0.125,
2016/09/18,0.168,0.01,,0.0206,0.548,0.154,
2016/09/19,0.181,0.00879,,0.0136,0.645,0.122,
2016/09/20,0.17,0.00831,,0.0179,0.792,0.126,
2016/09/21,0.162,0.00935,,0.0145,0.86,0.138,
2016/09/22,0.162,0.0157,,0.0141,0.554,0.137,
2016/09/23,0.161,0.0185,,0.0177,0.538,0.158,
2016/09/24,0.171,0.0213,,0.0199,0.592,0.116,
2016/09/25,0.153,0.0225,,0.0178,0.65,0.119,
2016/09/26,0.159,0.0343,,0.0171,0.558,0.169,
2016/09/27,0.159,0.0275,,0.0329,0.519,0.136,
2016/09/28,0.167,0.0211,,0.0177,0.496,0.118,
2016/09/29,0.171,0.0134,,0.0176,0.347,0.155,
2016/09/30,0.165,0.0148,,0.0155,0.325,0.142,
2016/10/01,0.168,0.0226,,0.0249,0.282,0.163,
2016/10/02,0.169,0.0226,,0.0195,0.276,0.152,
2016/10/03,0.178,0.0183,,0.0187,0.305,0.153,
2016/10/04,0.164,0.0201,,0.0183,0.281,0.146,
2016/10/05,0.167,0.0203,,0.0224,0.261,0.14,
2016/10/06,0.173,0.0176,,0.0134,0.225,0.143,
2016/10/07,0.166,0.0156,,0.0143,0.141,0.15,
2016/10/08,0.166,0.0183,,0.0137,0.14,0.135,
2016/10/09,0.171,0.0167,,0.0158,0.157,0.137,
2016/10/10,0.188,0.0144,,0.015,0.129,0.15,
2016/10/11,0.194,0.0114,,0.0225,0.156,0.138,
2016/10/12,0.187,0.0174,,0.0219,0.137,0.135,
2016/10/13,0.186,0.0417,,0.0253,0.124,0.128,
2016/10/14,0.181,0.0214,,0.0229,0.127,0.128,
2016/10/15,0.19,0.0243,,0.0223,0.15,0.127,
2016/10/16,0.186,0.0229,,0.0191,0.123,0.13,
2016/10/17,0.195,0.0223,,0.0146,0.112,0.138,
2016/10/18,0.196,0.0232,,0.0133,0.109,0.15,
2016/10/19,0.198,0.0295,,0.0111,0.107,0.117,
2016/10/20,0.208,0.0153,,0.0117,0.105,0.117,
2016/10/21,0.181,0.00876,,0.011,0.117,0.122,
2016/10/22,0.197,0.00883,,0.0151,0.132,0.117,
2016/10/23,0.23,0.00893,,0.017,0.151,0.136,
2016/10/24,0.233,0.011,,0.0162,0.0975,0.145,
2016/10/25,0.274,0.0104,,0.0134,0.119,0.135,
2016/10/26,0.369,0.00899,,0.0133,0.0977,0.103,
2016/10/27,0.232,0.00857,,0.0127,0.0904,0.132,
2016/10/28,0.225,0.00972,,0.0165,0.104,0.107,
2016/10/29,0.225,0.00828,,0.02,0.0903,0.101,9.57e-05
2016/10/30,0.212,0.00825,,0.0194,0.163,0.0951,0.000137
2016/10/31,0.221,0.00826,,0.0163,0.0832,0.103,0.000393
2016/11/01,0.23,0.00897,,0.0214,0.0853,0.104,4.93e-05
2016/11/02,0.215,0.0073,,0.0205,0.0756,0.0993,
2016/11/03,0.21,0.00764,,0.0214,0.0746,0.112,0.000138
2016/11/04,0.238,0.0073,,0.021,0.0792,0.102,1.86e-05
2016/11/05,0.218,0.00721,,0.0205,0.0807,0.115,3.56e-05
2016/11/06,0.222,0.00743,,0.0205,0.0814,0.114,0.000218
